id,value
0,0.32246863594214653
1,0.2221662651799045
2,0.3279318197304204
3,0.33806675208178116
4,0.25325927594304004
5,0.3510315113237502
6,0.25699209718653954
7,0.25989956244561085
8,0.3614865567241408
9,0.523465079902683
10,0.347163440790784
11,0.0955104601193249
12,0.6955153204826576
13,0.6727925298967802
14,0.20315937385734764
15,0.3828108748480982
16,0.3541201484402226
17,0.368040095371095
18,0.22455331422906455
19,0.2583152999236496
20,0.26718122514432957
21,0.5861447871518829
22,0.32059305401664256
23,0.49792605949811697
24,0.285410412046715
25,0.3572992008834488
26,0.35444404099151183
27,0.41669026101599915
28,0.33070176219125486
29,0.20528827450351256
30,0.49394129627506905
31,0.23778069316207046
32,0.24244100162043838
33,0.32353948367725227
34,0.1997854537917352
35,0.19818591471239708
36,0.44520358903342494
37,0.19286795531506468
38,0.348642801228306
39,0.2832174386843794
40,0.32117349244583093
41,0.4752244437890908
42,0.5301190397623277
43,0.3184202558491588
44,0.26998508295919166
45,0.240946139560821
46,0.46032884467381274
47,0.3152614685531485
48,0.2894399234160556
49,0.4706329884924583
50,0.44041655708575445
51,0.35334836597143343
52,0.32989172258845123
53,0.10145133417501073
54,0.13294546889888822
55,0.26533485982805904
56,0.3794724373289504
57,0.40533941744644203
58,0.028811625497584703
59,0.41278088909400146
60,0.13524889998884937
61,0.5176084346899109
62,0.41661538256624264
63,0.19094999720501316
64,0.4247446315744198
65,0.31350102487097276
66,0.21919406535356883
67,0.12476355730069771
68,0.5593662304919356
69,0.37834462469789054
70,0.435924206795661
71,0.27777792823472536
72,0.5637402578072602
73,0.3191414425008237
74,0.21924143513991362
75,0.21871769277435926
76,0.17187553490202737
77,0.4418818448310178
78,0.23861279307259997
79,0.6808715512412657
80,0.03943027262933818
81,0.2027594764188266
82,0.4618988279477966
83,0.3526533881061544
84,0.5756571313447174
85,0.37285557234977057
86,0.4558212928209931
87,0.34336146693902153
88,0.45613392806198066
89,0.2389960885766828
90,0.2473909495788048
91,0.2921071065983731
92,0.17397699427337202
93,0.5005713263672279
94,0.16823338688926123
95,0.35639701560207504
96,0.24812888770976882
97,0.16608172747194408
98,0.292729782051596
99,0.28357590882760186
100,0.3556647037914286
101,0.5151739395405835
102,0.45446237853649113
103,0.43120798135809046
104,0.2985484192611648
105,0.6064852383988282
106,0.41091786793274226
107,0.519687116049373
108,0.342356848940114
109,0.5231385483227705
110,0.2992680226973786
111,0.3315451817750511
112,0.2877885170213657
113,0.32283861553188703
114,0.48798848569317504
115,0.6774811956887394
116,0.49770188710358304
117,0.44526966694112746
118,0.4448220548173312
119,0.24524365944635695
120,0.47034369902996803
121,0.13118897251422987
122,0.4502329379523439
123,0.4038234374202302
124,0.20859438162634092
125,0.37862997879609994
126,0.2439637129272883
127,0.23263088268293974
128,0.42386435882263357
129,0.24852758025836694
130,0.21795615923508982
131,0.4234956890918984
132,0.20279747820155836
133,0.35914617464348564
134,0.584534902235061
135,0.5338228558794327
136,0.38284297288155966
137,0.0214782904396843
138,0.38728457743894334
139,0.3129692127753999
140,0.2830062039492897
141,0.2814010935590482
142,0.4560530478457847
143,0.23332170387177187
144,0.28413818171408106
145,0.3831324337209428
146,0.21359279491467098
147,0.5381497711772645
148,0.3627473511615372
149,0.4628878526173126
150,0.4456510781137939
151,0.7438294873031175
152,0.2991993872955575
153,0.21517615797938422
154,0.3908108935199458
155,0.1798780769432195
156,0.41673402297420326
157,0.5180415297605693
158,0.194172507623316
159,0.2892615416452845
160,0.21490488379798425
161,0.5071385648315454
162,0.3417665637075944
163,0.4006099807172095
164,0.4588035965816406
165,0.170739125110673
166,0.2833010841083228
167,0.5143818860703544
168,0.4826941420024352
169,0.2971933690310916
170,0.29431756143911403
171,0.10830348894287273
172,0.3466292057289243
173,0.6180166742898403
174,0.2855556136529073
175,0.23770401303208338
176,0.3076598103167293
177,0.39848288761728967
178,0.5788215190867771
179,0.2789523272641103
180,0.15425404493709752
181,0.5834284351391805
182,0.30913755154221234
183,0.3119034013909412
184,0.22726035818651757
185,0.2601355685175405
186,0.5900387500182935
187,0.18567474735490458
188,0.5717702730131007
189,0.4140291194364159
190,0.5045064967942969
191,0.3517013008334551
192,0.5126530904555325
193,0.4975469194741938
194,0.337707015109192
195,0.28569762263943
196,0.3976615785000704
197,0.43466568817116397
198,0.057132147485068174
199,0.4413853516824301
200,0.31026341583630357
201,0.26170532978908706
202,0.5919674365966069
203,0.3121186923551351
204,0.49711492934057244
205,0.38304175839352383
206,0.08669409556265559
207,0.29144440861152643
208,0.223172472509894
209,0.2962141950373747
210,0.1740990263111717
211,0.2853366163608053
212,0.5279856968056722
213,0.16859863362292324
214,0.36172118973292505
215,0.476946064008297
216,0.2600662220449207
217,0.3247171520773877
218,0.30653993106954014
219,0.38827071275350067
220,0.2421287015767687
221,0.4649603004464907
222,0.26930011396277403
223,0.07822606059624387
224,0.42146238417661835
225,0.562407214326883
226,0.19778914093752537
227,0.31787060465282624
228,0
229,0.21544548526882762
230,0.4036241456275638
231,0.5325158749475427
232,0.16963697475799408
233,0.2103596245467405
234,0.2989603238363734
235,0.2973092322579163
236,0.22893155217054875
237,0.4566904411162869
238,0.4103422349969903
239,0.3514498510546903
240,0.2603507360681787
241,0.36035295288931757
242,0.39942942664358444
243,0.34030123444796606
244,0.3091934007136909
245,0.49418428528286573
246,0.4280424610491052
247,0.44488674458980615
248,0.3347812211643477
249,0.2899451743762037
250,0.23145762931744995
251,0.36784067986821845
252,0.33775714278662666
253,0.5184034903223131
254,0.3217259854587332
255,0.614741005087994
256,0.41027965892016677
257,0.39971195052313035
258,0.2603553784895084
259,0.1836286537566115
260,0.3292852030530987
261,0.24546816852566122
262,0.5007367318034821
263,0.3792988754637747
264,0.49601047437536055
265,0.31223953756322714
266,0.40906819179720244
267,0.48180812573336795
268,0.30716031971585667
269,0.6317045733608567
270,0.248747154591676
271,0.41179780194779103
272,0.17830335450563428
273,0.4617171280905947
274,0.5063216175528642
275,0.7353563038886494
276,0.44237229364016983
277,0.43106400777378
278,0.28430653963466307
279,0.4904612560428592
280,0.4160299304665746
281,0.3530145525272694
282,0.43941691043715003
283,0.43984375938219367
284,0.595412013525622
285,0.4717610140703311
286,0.2305628661883313
287,0.34647034362740836
288,0.19782460221358317
289,0.22490189557593895
290,0.40599860930569087
291,0.4184501476880692
292,0.5345551510078619
293,0.0013150001297338454
294,0.37821072420373475
295,0.17997647774641592
296,0.3409955874379398
297,0.4770145356650711
298,0.7295289413572202
299,0.3229310389207056
300,0.20651472670700696
301,0.18928528260440247
302,0.37029920127019955
303,0.32232258245816936
304,0.27671871240837864
305,0.32540121563649793
306,0.12559825929032783
307,0.3921866471445859
308,0.4330196235835164
309,0.2193721044713756
310,0.4983180245239282
311,0.43932851114787524
312,0.2743719340833266
313,0.20531306400371968
314,0.3665896498142416
315,0.43246095431204834
316,0.1383498534909626
317,0.0037289197593491363
318,0.719232929489966
319,0.2031323726975343
320,0.6708351703813218
321,0.2849734766167779
322,0.20862674558514727
323,0.2728723635344281
324,0.40990811024984297
325,0.10526589535891157
326,0.20403769943345676
327,0.4132411932795447
328,0.32622581803830564
329,0.1804518986848957
330,0.4547724675579796
331,0.13836186932890288
332,0.20936640641692292
333,0.37404379006356175
334,0.2939716989282112
335,0.38528986578517466
336,0.5137172275100887
337,0.4717672025911179
338,0.387031236651567
339,0.1279260208728187
340,0.15861763334302692
341,0.5595971019344943
342,0.33535660525305444
343,0.3761185075971024
344,0.2817776679193674
345,0.14801573341556473
346,0.3900255942262567
347,0.3533738562355228
348,0.27775603220201894
349,0.3051224767834783
350,0.46477807453140246
351,0
352,0.43085531682053313
353,0.4373109183864853
354,0.4360165159787595
355,0.3549849921094035
356,0.5384164426417575
357,0.3085569041576016
358,0.4485137274847199
359,0.45252466552111287
360,0.46033486069815627
361,0.3204945251942326
362,0.222531124984131
363,0.4118342831485415
364,0.4073265790615315
365,0.4086653589606378
366,0.6725903829373407
367,0.3326993078879241
368,0.4266895910733697
369,0.03465289215510453
370,0.40679160081853305
371,0.056954868148757914
372,0.4092459935780188
373,0.3480167566035662
374,0.301676390607201
375,0.37708726618956845
376,0.2893772840898817
377,0.4200331855931725
378,0.3731466029521112
379,0.32587885786828547
380,0.44422958360878695
381,0.509322344174889
382,0.4567127231281751
383,0.3285395951152417
384,0.18589817653272458
385,0.26438324342045627
386,0.42515819836720703
387,0.38443960625031987
388,0.3101710374330981
389,0.14293700022056174
390,0.3429204343054028
391,0.5280491973962689
392,0.3791780170418805
393,0.2184708247366948
394,0.2717450361949115
395,0.3779750235027602
396,0.680582673618275
397,0.12408856771919646
398,0.592481650602418
399,0
400,0.3543863701145895
401,0.2971908480786309
402,0.5893558542107104
403,0.0832812659027439
404,0.4154259303611817
405,0.17864434565269544
406,0.5699874015339605
407,0.3767549102149736
408,0.10690098880838333
409,0.6696928981661636
410,0.4631489330006164
411,0.5101603775606216
412,0.22478597743482276
413,0.5771298999369752
414,0.4613659792930697
415,0.35246725856328476
416,0.13987604652093463
417,0.43989032108229636
418,0.0356529385364725
419,0.5504856868316244
420,0.2520627694498189
421,0.4447659726803493
422,0.3866548062770826
423,0.2242611285754445
424,0.21241421710508376
425,0.16364753564988427
426,0.2920236504155861
427,0.07694140659366572
428,0.32200132601275394
429,0.485374348869126
