id,value
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0.00017559063520250495
225,0.0008557514290413737
226,0.00119857955009256
227,0.0022906614450798612
228,0.0028407102083430197
229,0.0030995147495999076
230,0.003688336725872987
231,0.004096920129122328
232,0.004451174696605997
233,0.006976658699614252
234,0.007028831721558493
235,0.007319620149251889
236,0.008983472122036318
237,0.00914344105869802
238,0.010391575419555918
239,0.010524351485477701
240,0.010737640334875925
241,0.01147710852037942
242,0.011746212152369817
243,0.012393780138825139
244,0.013644627642544982
245,0.014618589889407146
246,0.014706714998397957
247,0.015422595509487075
248,0.015942491666533512
249,0.01645704598358462
250,0.016963194654977254
251,0.017281647655656374
252,0.017646340237759683
253,0.018781009387294878
254,0.021864650738535496
255,0.021933050192723152
256,0.02414601272110717
257,0.024151938123571966
258,0.02560895663722903
259,0.026922926620408474
260,0.026960757695868337
261,0.027211338819415787
262,0.027966157121038948
263,0.02828416180418003
264,0.029314145299407873
265,0.029588137777265433
266,0.02965337518009087
267,0.03060603057857919
268,0.032007509486638
269,0.03265059235748813
270,0.03353770185560177
271,0.03355601836385713
272,0.033564930745983046
273,0.03547012805118369
274,0.03552574788598296
275,0.03584211960228892
276,0.03662319352173316
277,0.03985220433650061
278,0.04147975216898159
279,0.042483137809038285
280,0.042757899886439577
281,0.04472765406082957
282,0.04500893121110868
283,0.045154308013622024
284,0.04539241869913793
285,0.04635931362319601
286,0.0467460392477566
287,0.047932594676855955
288,0.04832700077559083
289,0.04845874501670005
290,0.04883894904626765
291,0.04932058778174142
292,0.049372717018582146
293,0.05034339048398292
294,0.050416184303655576
295,0.05231976692620386
296,0.05246256920322059
297,0.0530319543619919
298,0.05311324092758413
299,0.054267771716762045
300,0.05480939598840033
301,0.055424977576071136
302,0.056444592030857055
303,0.05664145563415164
304,0.05716072593043209
305,0.0589370493050988
306,0.05902720063911315
307,0.06007434939328529
308,0.0606812678723172
309,0.060941363946427685
310,0.060998542670218044
311,0.061773003755265066
312,0.06202612731472601
313,0.06238254467539721
314,0.06253655100681646
315,0.06341789101003087
316,0.06346273530185687
317,0.06363741882861368
318,0.06418304453491888
319,0.06575782248974171
320,0.06590650689678039
321,0.06612713458553338
322,0.06662541315116555
323,0.06739278557413478
324,0.06820337828321538
325,0.06839005820887073
326,0.07081825275555512
327,0.07095667090651525
328,0.07225213994710972
329,0.07231012092923916
330,0.0731261825346726
331,0.07425805921755668
332,0.0749696724983972
333,0.0749885961557211
334,0.07522536340811697
335,0.07541936895669848
