id,value
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,0.9978780398223515
82,0.9974022441044232
83,0.9973847322819044
84,0.9962368276839095
85,0.995363629421483
86,0.9951143621115055
87,0.9946523022451069
88,0.9944274886471322
89,0.993308628906869
90,0.9931027297885383
91,0.9926218915687604
92,0.9900365373753266
93,0.990022491085065
94,0.9897209244200476
95,0.9893795583042266
96,0.9893677796612648
97,0.9892165776747452
98,0.9884574436645133
99,0.9879034511793447
100,0.9875802204387907
101,0.9872981698173342
102,0.9861645568194956
103,0.9861227473894505
104,0.9858653182328423
105,0.9856705204008329
106,0.9854575893290018
107,0.9847317887286386
108,0.984623591474297
109,0.9845127792123753
110,0.9843531937137462
111,0.9838247053963578
112,0.9837105306550207
113,0.9836035417204234
114,0.982714942223478
115,0.9823634235372647
116,0.9823019597824192
117,0.9820223931445873
118,0.981803807545991
119,0.9813367725063341
120,0.9812713014777887
121,0.9811819179939598
122,0.9809469143218137
123,0.9809060583856505
124,0.9805785517214808
125,0.9804095836108747
126,0.9800435885743847
127,0.9788970325732362
128,0.978828201692829
129,0.9781035632594941
130,0.9779908615862515
131,0.9776212340981345
132,0.9770462559026395
133,0.9762428216997385
134,0.9761633663798888
135,0.9758116106515053
136,0.9753396322760494
137,0.9748679574196115
138,0.973948312435865
139,0.9736052087513126
140,0.9735512757813267
141,0.9732461667983747
142,0.9716586973364504
143,0.9712161652739836
144,0.9704593399046927
145,0.9700918573885844
146,0.9690881347333514
147,0.9688096246983238
148,0.9684811487736804
149,0.968122133160434
150,0.9676520645676425
151,0.967270950129231
152,0.966508272438094
153,0.9664668299594784
154,0.9660658766935923
155,0.9625874987362937
156,0.9622505329528941
157,0.9617868822725588
158,0.9615663383216131
159,0.9615519878259843
160,0.9611695180490201
161,0.9598814592956084
162,0.9590827674606153
163,0.9589970924794927
164,0.9588578211267307
165,0.9586683480340694
166,0.9585800282063999
167,0.958312285160964
168,0.9576182884388031
169,0.9574563582421924
170,0.9569100426707822
171,0.9565445625867625
172,0.9559528221829664
173,0.9550802570481409
174,0.9547826838847191
175,0.9547610356716858
176,0.9540727079919968
177,0.9531983338087339
178,0.9528864411832478
179,0.9525580189227713
180,0.9520063584182299
181,0.9519093934814015
182,0.9517266856809207
183,0.9514173903260132
184,0.9511340502141804
185,0.9508546222314509
186,0.9507069533230487
187,0.950520325821858
188,0.9499883530946182
189,0.9493851374999833
190,0.9493734554637104
191,0.9489672523386424
192,0.9488434383270541
193,0.9484923302449939
194,0.9484079344204762
195,0.9473670811698036
196,0.9471378126278751
197,0.9468141594448343
198,0.9466307940240352
199,0.946571165633262
200,0.9460550053260744
201,0.9459819791970461
202,0.9459148646771879
203,0.9446106555117286
204,0.9441205872405595
205,0.9433950608037759
206,0.9430444519901497
207,0.942995447961649
208,0.942954893032023
209,0.9426675509877209
210,0.9424164443708256
211,0.9422470555130035
212,0.9419462863206068
213,0.9408603921682299
214,0.940701090901274
215,0.9400752938466456
216,0.9396643994041176
217,0.9395679905280092
218,0.9395300407188363
219,0.938363745570583
220,0.9378835823918303
221,0.9368436590550262
222,0.9364147470080959
223,0.9361103376745381
224,0.9360931061959277
225,0.9360133665528013
226,0.9357241536255948
227,0.93563016095808
228,0.935560972711497
229,0.9347788202934452
230,0.9346286648583837
231,0.9342208245546769
232,0.9339708268348694
233,0.9334784374962773
234,0.9331497852508084
235,0.9326056214825126
236,0.9324125997326251
237,0.932266286240068
238,0.9319775668557759
239,0.9318531071676587
240,0.9312463875260533
241,0.9311666926095801
242,0.9304176310506362
243,0.9303462318453214
244,0.9291485962663171
245,0.9290577242137312
246,0.927677329752238
247,0.927135756429952
248,0.9270646993694669
249,0.9266858315479933
250,0.9263367949063657
251,0.92525885008851
252,0.9250348445194797
253,0.9248766057019753
254,0.9247829875442498
255,0.9235125921593356
256,0.9232990902380267
257,0.9232350269654312
258,0.9228367631593921
259,0.9226593292621922
260,0.922472143078659
261,0.9222964383389229
262,0.9221336655818889
263,0.9220020860568154
264,0.9217493316059593
265,0.9215014468022751
266,0.9213807814255796
267,0.9212096539433912
268,0.9207256601180953
269,0.9203482682626516
270,0.9199239709537103
271,0.9196854690962153
272,0.9193983529668444
273,0.9192101335781588
274,0.9188969378628148
275,0.9187771701935207
276,0.9185781130590086
277,0.9181975875087132
278,0.9179033267362762
279,0.9178524869348301
280,0.9173623305976009
281,0.917106228049114
282,0.9168467968945424
283,0.9164497116413853
284,0.9164142064705088
285,0.9160615373953006
286,0.9158653405696917
287,0.9157546312090454
288,0.915053118326518
289,0.9136038076583956
290,0.913450897198722
291,0.913448320349069
292,0.9134369706785962
293,0.9133281861723405
294,0.913228254178161
295,0.9128328383082648
296,0.9127563700550259
297,0.9127336801791606
298,0.9123801641382389
299,0.9122172798303124
300,0.9121834675078924
301,0.9119938676353132
302,0.9119298547538585
303,0.9118272447265927
304,0.9114742953103581
305,0.9114474882620478
306,0.9114129017898591
307,0.9106709412802237
308,0.910533875506643
309,0.910190764121291
310,0.9096154972980754
311,0.9088216863013777
312,0.9085979107289055
313,0.9085835226279007
314,0.907987665684123
315,0.9077296373647519
316,0.9075906250816186
317,0.9072955066661564
318,0.9069097409236855
319,0.9067272873218282
320,0.9067027843207738
321,0.906605914746901
322,0.9063587103749758
323,0.9061957521038868
324,0.9058431398719279
325,0.9057450675719699
326,0.9048414689097221
327,0.9047079072508948
328,0.904614266283596
329,0.9045870188718088
330,0.9045813823308981
331,0.9041297461900107
332,0.904071120324671
333,0.9037299700254958
334,0.903381239731176
335,0.9029175366843109
336,0.9028138514959382
337,0.9026886695203583
338,0.901935129689875
339,0.9018083089532354
340,0.901533022266198
341,0.9012858402737969
342,0.9012149282098804
343,0.9010686734761331
344,0.9000512182951271
345,0.8998838360686705
346,0.8998635152827154
347,0.899834327530969
348,0.8996654532568163
349,0.8996293570303373
