id,value
0,0.19289103846157696
1,0.26356265565435477
2,0.3005790768572141
3,0.18868725451720392
4,0.3062514581612354
5,0.29954188717771674
6,0.3477031228892672
7,0.26838037691464056
8,0.4069550992149478
9,0.3992644941484425
10,0.32911924786456137
11,0.1966419813559792
12,0.16530412938404543
13,0.23605596982929253
14,0.11057723480765252
15,0.3025302568901062
16,0.2511358771114908
17,0.44836031286592404
18,0.37556367717835665
19,0.4279335977743644
20,0.28757727693169943
21,0.357119665183293
22,0.3081881458241751
23,0.2736214806222609
24,0.3226535008434195
25,0.2426188728128945
26,0.276029312831045
27,0.3700616829340931
28,0.07998054529189286
29,0.39706149657197626
30,0.43599140827004956
31,0.13693327158892743
32,0.351660703111007
33,0.3201164931191941
34,0.17413887329826067
35,0.22002684617307433
36,0.40152401940267285
37,0.35688829727083005
38,0.3067573923598429
39,0.37649337572620456
40,0.16176786223757744
41,0.3644186932441428
42,0.3350101448556068
43,0.41907465520657283
44,0.33034941492667497
45,0.20896157074956506
46,0.29448407839355434
47,0.3020327993431407
48,0.1936580006501476
49,0.37615345005857453
50,0.24644088278394172
51,0.33417124195452186
52,0.3169509286769222
53,0.3843811869074689
54,0.3812963759212292
55,0.3153785258306217
56,0.27369659916824873
57,0.4132622114069674
58,0.2781129250133956
59,0.23819042042896102
60,0.3107336725462648
61,0.20244251971007013
62,0.35692517368951193
63,0.40670397732142344
64,0.2994847262010213
65,0.34420051768493015
66,0.36964156349927846
67,0.34716392636830795
68,0.295291065309211
69,0.21115701867478548
70,0.41116589901262085
71,0.3272323334077691
72,0.1833008122838606
73,0.1331016248618503
74,0.327471110401924
75,0.29178625820522786
76,0.29424263681029034
77,0.29918294916443955
78,0.20728335900253106
79,0.4319766838976427
80,0.17293716091815609
81,0.23337437073840295
82,0.29364503199424324
83,0.28862378197436467
84,0.42507182944839617
85,0.3672994895594124
86,0.3535799101163201
87,0.2535939276363251
88,0.3075433502643203
89,0.64619529025351
90,0.2662101648969089
91,0.4138603756885358
92,0.16005450945869465
93,0.20040238452146367
94,0.3501385162942738
95,0.4536332147681394
96,0.19748496395865195
97,0.31676660330847434
98,0.20970946312217914
99,0.26818134439844143
100,0.4279075576457696
101,0.34894475007259573
102,0.20633236612061115
103,0.2869742465624141
104,0.22813882326046026
105,0.27466953915322434
106,0.22042049081980342
107,0.3739458887151732
108,0.3175390272215082
109,0.3145127342879004
110,0.3016443620998903
111,0.3006805363929271
112,0.22637638036427757
113,0.2535606037927976
114,0.2814752618748668
115,0.20952255208108786
116,0.38025218074581973
117,0.2899080225733281
118,0.2628332960084952
119,0.3999989368752896
120,0.2910063919799238
121,0.36806020001671597
122,0.4073855277031174
123,0.3637425731825209
124,0.38911669046981573
125,0.35351516711814435
126,0.34136177601416884
127,0.47405810593342684
128,0.31994695249217103
129,0.39314721499162775
130,0.5152279350766009
131,0.3360400034156508
132,0.44145247846132696
133,0.3642661915789615
134,0.35282732000121275
135,0.29123325757648894
136,0.38053696400723436
137,0.22026523769077055
138,0.23395027286530223
139,0.35962737605429196
140,0.27048676532592536
141,0.3281467407860986
142,0.3835196352103932
143,0.3031028411136234
144,0.3918705462748957
145,0.25722623520386895
146,0.28743483270160936
147,0.3146925408204262
148,0.3682048145295384
149,0.3104315148232177
150,0.25114828759199487
151,0.2179594943345153
152,0.24559137197901665
153,0.44038885734305516
154,0.22874767022298909
155,0.3630052201900635
156,0.3387822237805039
157,0.3440491050013579
158,0.40849471533530546
159,0.26157835743350955
160,0.27800027065448285
161,0.24634342619475025
162,0.22376809708273088
163,0.3332606468038156
164,0.2562128054585885
165,0.2410673143938185
166,0.4000089733826036
167,0.15647046988306929
168,0.22788269858499366
169,0.2456853367780232
170,0.2810037951951253
171,0.3996086948454513
172,0.36903781875657077
173,0.3512759083030875
174,0.353551285615412
175,0.25959141258312607
176,0.27487472298371574
177,0.3197845292708857
178,0.2639466483694965
179,0.25855288226437356
180,0.24303586207073274
181,0.3236899787040884
182,0.35784926467692285
183,0.23551275518729173
184,0.35113586888979287
185,0.2976559056321679
186,0.35178171589827584
187,0.3728804376466978
188,0.3592763552968252
189,0.17342250296229506
