id,value
0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,1
70,1
71,1
72,1
73,1
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,1
82,1
83,1
84,1
85,1
86,1
87,1
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,1
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,1
133,1
134,1
135,1
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,1
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,1
155,1
156,1
157,1
158,1
159,1
160,0.999666550175653
161,0.9994515135841633
162,0.9994175337597038
163,0.9991420390703659
164,0.9989948575717782
165,0.9971132462152258
166,0.9966710836829472
167,0.9964475052705244
168,0.9958293652553611
169,0.9956923404145047
170,0.9953479074972021
171,0.9951994498388461
172,0.9948148384056262
173,0.9946729656258814
174,0.9942060804405881
175,0.9938158428560708
176,0.9933656866923796
177,0.9930283818323135
178,0.9922629847708733
179,0.991740687519467
180,0.9916608765664809
181,0.9914454001516371
182,0.9912128849496683
183,0.9908442643782598
184,0.9897684355158765
185,0.989679820239775
186,0.9895077498795317
187,0.9891183453061899
188,0.9883593750438886
189,0.9879587083522977
190,0.9878223251715039
191,0.9872418340076046
192,0.9867145280735727
193,0.9856059736941133
194,0.9855922740855718
195,0.9848261805423623
196,0.98458871429455
197,0.9840957941687244
198,0.9836030391728481
199,0.9829661411883245
200,0.9826259143809173
201,0.982116748827699
202,0.9816588222980628
203,0.9807405878086168
204,0.9802818722997839
205,0.9793090172715104
206,0.979011189302905
207,0.9788729151172456
208,0.9784567732542612
209,0.9782897014598613
210,0.978130046791072
211,0.9778672074723457
212,0.9770922455831033
213,0.9763946539733942
214,0.976065875146556
215,0.975715076831716
216,0.9754771290389662
217,0.9754300163541407
218,0.9753018198697245
219,0.9750931026824202
220,0.9750005565204541
221,0.9744678128245998
222,0.9743525029466994
223,0.9731733343402827
224,0.9729990449924318
225,0.9728947003778553
226,0.9726791640019448
227,0.9721034640393125
228,0.9718080987433179
229,0.9717687030519477
230,0.9716207186864436
231,0.9714086597910742
232,0.9709324352979439
233,0.9707105981856483
234,0.9698403669705404
235,0.9696083956989422
236,0.9695095105017407
237,0.9693427111879419
238,0.9685574217845443
239,0.9685394201321776
240,0.9683139353883716
241,0.9679654851656567
242,0.9679117004835943
243,0.9678497581981791
244,0.9678056058046206
245,0.9677413971605144
246,0.9676410080251352
247,0.967245082648147
248,0.9668341230027431
249,0.9668027226725814
250,0.966644870050345
251,0.9662492202944929
252,0.9660296536929137
253,0.9659100241875761
254,0.965536008064823
255,0.9629575448890053
256,0.9627156606623986
257,0.9625592137834854
258,0.9624325299989258
259,0.9623381761584684
260,0.9623078453175955
261,0.9622023556433551
262,0.9621392267303707
263,0.961648451005208
264,0.9614786332395158
265,0.9609636083618719
266,0.9608602678460633
267,0.9605873262060609
268,0.9604216073469887
269,0.9601306682847977
270,0.9596997470638682
271,0.9596658976073893
272,0.9596536955998244
273,0.9593817647005506
274,0.9592161712550712
275,0.9588917084513249
276,0.9586229161870091
277,0.9585761197867896
278,0.9584319363720151
279,0.9583440019721479
280,0.9582683087374061
281,0.9579169696306602
282,0.9576202695984976
283,0.9571412917873682
284,0.9570740357480446
285,0.9569727379452547
286,0.9567342145284103
287,0.9556556531002414
288,0.9553255884703121
289,0.9548151061993508
290,0.954351679118943
291,0.9543186359903961
292,0.9540739204369584
293,0.9540511486663811
294,0.9535324295708809
295,0.9534533528957679
296,0.9529926024460513
297,0.9528799104252292
298,0.951860685254905
299,0.951664922825458
300,0.9514698423361114
301,0.9511012813497524
302,0.9503552393284747
303,0.9498390562597601
304,0.9494985771792498
305,0.9494754942354809
306,0.9494251824144091
307,0.949401307792835
308,0.9493577586984391
309,0.9493200548132414
310,0.9492598262406627
311,0.9490056044700828
312,0.9488721069459
313,0.9473643078851399
314,0.947285284441819
315,0.9466990394822989
316,0.946686037713412
317,0.9460946167567907
318,0.9460383678904317
319,0.9458824821007831
320,0.9458567467873469
321,0.9456895049293428
322,0.9455433608834511
323,0.9449227544465588
324,0.9445358073592763
325,0.9445351785352496
326,0.9442726891196098
327,0.9437868363594463
328,0.943734298182484
329,0.9426137471720326
330,0.9419006225687933
331,0.9416880017489021
332,0.9410979676714107
333,0.9407373230910039
334,0.9407167713717957
335,0.9404944694640468
336,0.9404497547374465
337,0.9404415398004007
338,0.9403817761005135
339,0.9403607159677371
340,0.9402014900316376
341,0.9399619541083172
342,0.9395133711015914
343,0.9382831635414165
344,0.9382401838495683
345,0.9382089271187796
346,0.9378308003156647
347,0.9378118587599317
348,0.93760355074558
349,0.9372379697840878
350,0.9370523340926287
351,0.9360950567679035
352,0.9357282287566148
353,0.9356335654345156
354,0.9355902264411133
355,0.9348219260097126
356,0.9341270669706159
357,0.9341118845072001
358,0.9340926275250725
359,0.9340332929051831
360,0.933563029352582
361,0.9335407153010578
362,0.933132443132166
363,0.933071930947287
364,0.9322391178360577
365,0.9321832824889166
366,0.9319008703661078
367,0.9317963550864915
368,0.931514233257988
369,0.9313263317685014
370,0.9313143092140654
371,0.9308999686601501
372,0.9308951460573884
373,0.9305964227438632
374,0.9305518793600595
375,0.9303067750609999
376,0.9297343246881269
377,0.9293873289217522
378,0.9291620798680256
379,0.9291065992383418
380,0.9289866809875832
381,0.9288362036006296
382,0.9286668240950193
383,0.9284879461426568
384,0.9282224627086846
385,0.9279663132259054
386,0.9278467379655935
387,0.9270513967384009
388,0.9269755599472888
389,0.9268599943128542
390,0.9267786728393175
391,0.9259192823477055
392,0.9256595900194916
393,0.9255855896671876
394,0.9247488423476165
395,0.9246260651125102
396,0.9246207020540944
397,0.9246072042484416
398,0.9242661465239697
