id,value
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0.0005794692313269567
298,0.0008386314916168716
299,0.0010143234779682042
300,0.001088394005925017
301,0.0013702065760197724
302,0.00158626876021329
303,0.0029679076443227537
304,0.003802988387917778
305,0.003876380419300607
306,0.003974093148650437
307,0.005329565963592797
308,0.006612056331802389
309,0.007220468521502377
310,0.008102536653540392
311,0.008408384388458425
312,0.008758153315826911
313,0.009111278579963744
314,0.009731677272618255
315,0.009781639289842298
316,0.010265915553908586
317,0.010993515421001687
318,0.01260919786567899
319,0.012651323623174296
320,0.012756214492370438
321,0.01277256972230889
322,0.012785459711174785
323,0.012993720726363726
324,0.013033334171103056
325,0.013683219146622863
326,0.014584962248986977
327,0.015556258875290135
328,0.01587361032429957
329,0.015940956431008194
330,0.016811867739019826
331,0.017529555451588408
332,0.017537976741496597
333,0.01790642606002596
334,0.018421615234437638
335,0.019391526786081442
336,0.019930786338659863
337,0.020465128439501074
338,0.020595624812128455
339,0.02092485628506746
340,0.022307190051709475
341,0.022307953096541294
342,0.022360181373874854
343,0.023075324553292413
344,0.024015856868963403
345,0.025505531468037634
346,0.025558097147047973
347,0.02658680651592754
348,0.026600427543601243
349,0.02708131477219572
350,0.02715754471981542
351,0.027605166175177775
352,0.02785534833012753
353,0.02786373036389457
354,0.02804841062373909
355,0.0287053024297348
356,0.030976293144312272
357,0.03149168453940579
358,0.03252169089246282
359,0.03252482718554239
360,0.03461769107913089
361,0.03470400311304203
362,0.03480727515865109
363,0.034897159400747224
364,0.035244042818620536
365,0.03541025248175311
366,0.0356551346075675
367,0.036901819011975937
368,0.03690338382469843
369,0.036972575249707304
370,0.037097186929229656
371,0.037463612153749604
372,0.037466892245014836
373,0.03775735846326783
374,0.03793085350874678
375,0.038781481693187125
376,0.03883587086587721
377,0.03921479728448567
378,0.039454457132179155
379,0.04017216315711722
380,0.04031046858635606
381,0.04055203323279144
